TOA5,HiResAlp_I1 IP by B2,CR1000,E8768,CR1000.Std.27.04,CPU:150901_ModemStation.CR1,10337,MeteoVal,,,,,,,,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Avg,SWC_02_Avg,SWC_02_Std,ST_02_Avg,ST_02_Std,SWC_05_Avg,SWC_05_Std,ST_05_Avg,ST_05_Std,SWC_20_Avg,SWC_20_Std,ST_20_Avg,ST_20_Std,PARup_Avg,PARup_Std,PARdn_Avg,PARdn_Std
TS,RN,Volts,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,umol/m2s1,umol/m2s1,umol/m2s1,umol/m2s1
,,Avg,Avg,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std
2016-01-30 17:45:00,14525,13.1,-1.082,0.33008,0,0.03,0.022,0.2713467,0,0.059,0.031,0.3831,0,0.443,0.017,-3.409,0,-0.227,0.85
2016-01-30 18:00:00,14526,13.1,-1.208,0.3300933,0,0.023,0.026,0.27114,0,0.067,0.032,0.3831,0,0.445,0.016,-3.409,0,-0.227,0.85
2016-01-30 18:15:00,14527,13.07,-1.366,0.3300933,0,0.018,0.034,0.2716067,0,0.064,0.023,0.3831,0,0.453,0.017,-3.182,0.85,-1.364,1.67
2016-01-30 18:30:00,14528,13.05,-1.43,0.32996,0,0.033,0.027,0.2716067,0,0.056,0.027,0.3831,0,0.448,0.015,-3.409,0,-0.455,1.159
2016-01-30 18:45:00,14529,13.03,-1.481,0.3294,0,0.029,0.029,0.2716067,0,0.066,0.02,0.3831,0,0.439,0.016,-3.409,0,-0.455,1.159
2016-01-30 19:00:00,14530,13.04,-1.512,0.3294,0,0.031,0.026,0.2716,0,0.065,0.021,0.3831,0,0.445,0.02,-3.409,0,-0.227,0.85
2016-01-30 19:15:00,14531,13.01,-1.566,0.3294,0,0.024,0.034,0.2716,0,0.061,0.018,0.3831,0,0.446,0.019,-3.409,0,-1.818,1.701
2016-01-30 19:30:00,14532,12.99,-1.537,0.3294,0,0.029,0.016,0.2716,0,0.066,0.02,0.3831,0,0.442,0.02,-3.409,0,-1.364,1.67
2016-01-30 19:45:00,14533,12.98,-1.515,0.3294,0,0.028,0.036,0.2716067,0,0.069,0.029,0.3831,0,0.438,0.023,-3.409,0,-0.455,1.159
2016-01-30 20:00:00,14534,12.99,-1.504,0.32904,0,0.023,0.032,0.2722067,0,0.056,0.022,0.3831,0,0.436,0.018,-3.409,0,-0.455,1.159
2016-01-30 20:15:00,14535,12.96,-1.538,0.3288,0,0.027,0.035,0.2723,0,0.061,0.019,0.3831,0,0.44,0.017,-3.409,0,-0.682,1.364
2016-01-30 20:30:00,14536,12.95,-1.521,0.3288,0,0.03,0.02,0.2723,0,0.057,0.031,0.3831,0,0.448,0.012,-3.409,0,-0.455,1.159
2016-01-30 20:45:00,14537,12.94,-1.517,0.3288,0,0.024,0.028,0.2723,0,0.053,0.025,0.3831,0,0.449,0.024,-3.409,0,-0.455,1.159
2016-01-30 21:00:00,14538,12.94,-1.53,0.3288,0,0.026,0.025,0.2723,0,0.069,0.019,0.3831,0,0.45,0.02,-3.409,0,0,0
2016-01-30 21:15:00,14539,12.92,-1.584,0.32832,0,0.021,0.021,0.2723,0,0.085,0.028,0.3831,0,0.443,0.022,-3.409,0,-1.591,1.701
2016-01-30 21:30:00,14540,12.9,-1.561,0.3282,0,0.03,0.031,0.2723,0,0.071,0.02,0.3831,0,0.448,0.028,-3.409,0,-0.227,0.85
2016-01-30 21:45:00,14541,12.89,-1.534,0.3282,0,0.027,0.023,0.2723,0,0.057,0.026,0.3831,0,0.445,0.024,-3.409,0,-0.455,1.159
2016-01-30 22:00:00,14542,12.9,-1.534,0.3282,0,0.014,0.036,0.2729933,0,0.055,0.044,0.3831,0,0.452,0.017,-3.409,0,-0.909,1.507
2016-01-30 22:15:00,14543,12.87,-1.6,0.3282,0,0.021,0.036,0.273,0,0.055,0.015,0.3831,0,0.443,0.019,-3.409,0,-0.909,1.507
2016-01-30 22:30:00,14544,12.86,-1.578,0.32784,0,0.03,0.018,0.273,0,0.046,0.023,0.3831,0,0.449,0.024,-3.409,0,-0.227,0.85
2016-01-30 22:45:00,14545,12.85,-1.566,0.3276,0,0.029,0.025,0.2729933,0,0.057,0.03,0.3831,0,0.443,0.021,-3.409,0,-0.455,1.159
2016-01-30 23:00:00,14546,12.86,-1.581,0.3276,0,0.023,0.027,0.273,0,0.06,0.027,0.3831,0,0.447,0.025,-3.409,0,-0.909,1.507
2016-01-30 23:15:00,14547,12.84,-1.66,0.3276,0,0.03,0.021,0.273,0,0.058,0.022,0.3831,0,0.441,0.014,-3.409,0,-1.136,1.607
2016-01-30 23:30:00,14548,12.83,-1.668,0.3273133,0,0.032,0.031,0.273,0,0.051,0.031,0.3831,0,0.444,0.022,-3.409,0,0,0
2016-01-30 23:45:00,14549,12.83,-1.653,0.3269866,0,0.027,0.029,0.2729933,0,0.058,0.028,0.3831,0,0.443,0.014,-3.409,0,-0.909,1.507
2016-01-31 00:00:00,14550,12.84,-1.672,0.3269733,0,0.033,0.025,0.2731267,0,0.064,0.04,0.3830667,0,0.443,0.015,-3.409,0,-0.455,1.159
2016-01-31 00:15:00,14551,12.83,-1.738,0.3269733,0,0.028,0.029,0.2736267,0,0.052,0.023,0.3826,0,0.443,0.024,-3.409,0,-1.136,1.607
2016-01-31 00:30:00,14552,12.82,-1.735,0.32664,0,0.025,0.019,0.2736133,0,0.051,0.03,0.3826,0,0.452,0.02,-3.409,0,-0.682,1.364
2016-01-31 00:45:00,14553,12.82,-1.735,0.3263,0,0.022,0.027,0.2736133,0,0.061,0.025,0.3826,0,0.449,0.021,-3.409,0,-0.682,1.364
2016-01-31 01:00:00,14554,12.83,-1.744,0.3263,0,0.033,0.019,0.27364,0,0.067,0.018,0.3826,0,0.445,0.014,-3.409,0,-0.682,1.364
2016-01-31 01:15:00,14555,12.82,-1.781,0.3263,0,0.032,0.024,0.2736133,0,0.057,0.02,0.3826,0,0.443,0.021,-3.409,0,-1.591,1.701
2016-01-31 01:30:00,14556,12.81,-1.756,0.32582,0,0.021,0.027,0.2736067,0,0.068,0.029,0.3826,0,0.456,0.018,-3.409,0,-0.455,1.159
2016-01-31 01:45:00,14557,12.81,-1.717,0.3257,0,0.016,0.023,0.2736267,0,0.056,0.026,0.3826,0,0.445,0.018,-3.409,0,-0.909,1.507
2016-01-31 02:00:00,14558,12.83,-1.701,0.3257,0,0.025,0.035,0.27362,0,0.06,0.015,0.3826,0,0.443,0.021,-3.409,0,0,0
2016-01-31 02:15:00,14559,12.81,-1.735,0.32562,0,0.021,0.018,0.2736133,0,0.06,0.02,0.3826,0,0.446,0.016,-3.409,0,-0.227,0.85
2016-01-31 02:30:00,14560,12.81,-1.706,0.3251,0,0.031,0.023,0.2736267,0,0.053,0.027,0.3826,0,0.443,0.02,-3.409,0,-0.227,0.85
2016-01-31 02:45:00,14561,12.81,-1.68,0.3251,0,0.02,0.032,0.2741266,0,0.056,0.024,0.3826,0,0.443,0.019,-3.409,0,-0.909,1.507
2016-01-31 03:00:00,14562,12.82,-1.676,0.3251,0,0.041,0.018,0.2743,0,0.06,0.021,0.3826,0,0.439,0.02,-3.409,0,-0.227,0.85
2016-01-31 03:15:00,14563,12.81,-1.731,0.3251,0,0.021,0.03,0.2743,0,0.074,0.021,0.3826,0,0.445,0.017,-3.409,0,-0.455,1.159
2016-01-31 03:30:00,14564,12.81,-1.718,0.32462,0,0.027,0.021,0.2743,0,0.068,0.03,0.3826,0,0.45,0.02,-3.409,0,-0.682,1.364
2016-01-31 03:45:00,14565,12.81,-1.704,0.3245,0,0.03,0.024,0.2743,0,0.053,0.026,0.3826,0,0.449,0.02,-3.409,0,-0.455,1.159
2016-01-31 04:00:00,14566,12.82,-1.71,0.3245,0,0.013,0.026,0.2743,0,0.058,0.032,0.3826,0,0.445,0.021,-3.409,0,-0.909,1.507
2016-01-31 04:15:00,14567,12.81,-1.777,0.3244067,0,0.026,0.024,0.2743,0,0.066,0.015,0.3826,0,0.446,0.022,-3.409,0,0,0
2016-01-31 04:30:00,14568,12.8,-1.773,0.3238,0,0.022,0.03,0.2743,0,0.056,0.025,0.3826,0,0.444,0.022,-3.409,0,-0.455,1.159
2016-01-31 04:45:00,14569,12.8,-1.756,0.3238,0,0.022,0.02,0.2743,0,0.057,0.025,0.3826,0,0.446,0.017,-3.409,0,-1.136,1.607
2016-01-31 05:00:00,14570,12.82,-1.748,0.3238,0,0.014,0.022,0.2743,0,0.06,0.026,0.3826,0,0.449,0.023,-3.409,0,-0.455,1.159
2016-01-31 05:15:00,14571,12.81,-1.799,0.32348,0,0.03,0.02,0.2743,0,0.053,0.033,0.3826,0,0.44,0.024,-3.409,0,-0.227,0.85
2016-01-31 05:30:00,14572,12.8,-1.78,0.3232,0,0.02,0.023,0.2743,0,0.054,0.03,0.3826,0,0.447,0.019,-3.409,0,-0.682,1.364
2016-01-31 05:45:00,14573,12.8,-1.761,0.3232,0,0.026,0.025,0.2743,0,0.055,0.034,0.3826,0,0.456,0.014,-3.409,0,-1.136,1.607
2016-01-31 06:00:00,14574,12.82,-1.763,0.3232,0,0.023,0.025,0.2743,0,0.048,0.029,0.3826,0,0.454,0.017,-3.409,0,-0.455,1.159
2016-01-31 06:15:00,14575,12.8,-1.818,0.32264,0,0.03,0.021,0.2743,0,0.069,0.025,0.3826,0,0.445,0.025,-3.409,0,-0.682,1.364
2016-01-31 06:30:00,14576,12.8,-1.796,0.3226,0,0.021,0.023,0.2743,0,0.053,0.023,0.3826,0,0.442,0.021,-3.409,0,-0.682,1.364
2016-01-31 06:45:00,14577,12.8,-1.778,0.3226,0,0.021,0.025,0.2743,0,0.057,0.022,0.3826,0,0.454,0.018,-3.409,0,-1.136,1.607
2016-01-31 07:00:00,14578,12.81,-1.784,0.32248,0,0.01,0.025,0.2743,0,0.059,0.02,0.3826,0,0.445,0.016,-3.409,0,-0.455,1.159
2016-01-31 07:15:00,14579,12.8,-1.839,0.322,0,0.02,0.03,0.2743933,0,0.065,0.028,0.3826,0,0.443,0.02,-3.409,0,-0.227,0.85
2016-01-31 07:30:00,14580,12.8,-1.816,0.322,0,0.024,0.024,0.275,0,0.056,0.02,0.3826,0,0.444,0.014,-2.045,1.67,-0.455,1.159
2016-01-31 07:45:00,14581,12.79,-1.783,0.322,0,0.018,0.024,0.275,0,0.053,0.016,0.3826,0,0.448,0.021,0.682,1.364,0,0
2016-01-31 08:00:00,14582,12.81,-1.777,0.322,0,0.023,0.029,0.275,0,0.054,0.026,0.3826,0,0.45,0.018,7.727,2.631,0,0
2016-01-31 08:15:00,14583,12.81,-1.799,0.32144,0,0.021,0.028,0.275,0,0.059,0.026,0.3826,0,0.447,0.02,16.36,1.363,0,0
2016-01-31 08:30:00,14584,12.82,-1.739,0.3213,0,0.021,0.024,0.275,0,0.049,0.025,0.3826,0,0.45,0.012,32.04,7.343,0,0
2016-01-31 08:45:00,14585,12.85,-1.645,0.3213,0,0.021,0.032,0.275,0,0.063,0.019,0.3826,0,0.455,0.017,60.22,6.893,3.409,0
2016-01-31 09:00:00,14586,12.97,-1.51,0.3213,0,0.018,0.03,0.275,0,0.045,0.029,0.3826,0,0.45,0.019,150.4,57.39,8.86,3.897
2016-01-31 09:15:00,14587,13.19,-1.258,0.32078,0,0.011,0.04,0.275,0,0.07,0.023,0.3826,0,0.442,0.024,208.2,21.9,12.95,1.846
2016-01-31 09:30:00,14588,13.32,-0.967,0.3207,0,0.018,0.027,0.275,0,0.061,0.018,0.3826,0,0.447,0.026,182.7,23.88,11.36,1.607
2016-01-31 09:45:00,14589,13.32,-0.703,0.3207,0,0.024,0.02,0.275,0,0.069,0.022,0.3826,0,0.454,0.015,174.3,13.96,9.77,1.159
2016-01-31 10:00:00,14590,14.28,-0.423,0.3207,0,0.018,0.024,0.275,0,0.062,0.017,0.3826,0,0.443,0.019,432.2,145.8,29.31,12.74
2016-01-31 10:15:00,14591,14.68,0.586,0.3207,0,0.013,0.026,0.275,0,0.053,0.022,0.3826,0,0.451,0.017,390.8,91,27.49,8.75
2016-01-31 10:30:00,14592,14.45,1.884,0.32014,0,0.022,0.019,0.275,0,0.068,0.025,0.3826,0,0.459,0.019,508.7,154.4,34.31,12.9
2016-01-31 10:45:00,14593,14.41,2.965,0.3201,0,0.024,0.025,0.275,0,0.067,0.029,0.3826,0,0.454,0.028,757,176.3,47.03,15.85
2016-01-31 11:00:00,14594,14.37,4.042,0.3201,0,0.03,0.025,0.275,0,0.062,0.019,0.38256,0,0.454,0.023,711.3,113.4,45.89,11.99
2016-01-31 11:15:00,14595,14.34,5.302,0.3201,0,0.012,0.026,0.275,0,0.054,0.035,0.382,0,0.455,0.024,864,69.54,57.48,2.107
2016-01-31 11:30:00,14596,14.33,6.329,0.3201,0,0.018,0.031,0.275,0,0.063,0.021,0.382,0,0.453,0.015,841,71.41,52.7,5.405
2016-01-31 11:45:00,14597,14.31,6.51,0.3201,0,0.016,0.024,0.275,0,0.057,0.024,0.382,0,0.447,0.014,889,30.92,58.37,3.26
2016-01-31 12:00:00,14598,14.3,6.594,0.3201,0,0.019,0.02,0.275,0,0.062,0.023,0.382,0,0.452,0.02,926,90.9,62.92,8.87
2016-01-31 12:15:00,14599,14.28,6.604,0.3201,0,0.026,0.038,0.2751333,0,0.048,0.04,0.382,0,0.445,0.017,752.5,287.7,48.61,22.72
2016-01-31 12:30:00,14600,14.33,6.296,0.3201,0,0.029,0.024,0.2756467,0,0.049,0.032,0.382,0,0.449,0.011,815,237.3,57.01,20.31
2016-01-31 12:45:00,14601,14.33,6.328,0.3201,0,0.026,0.032,0.2756333,0,0.06,0.024,0.382,0,0.449,0.016,776.4,92.7,53.38,8.41
2016-01-31 13:00:00,14602,14.28,6.517,0.3201,0,0.032,0.023,0.2756533,0,0.045,0.024,0.382,0,0.449,0.022,869,202.8,61.33,16.6
2016-01-31 13:15:00,14603,14.3,6.934,0.3201,0,0.033,0.031,0.27564,0,0.071,0.024,0.382,0,0.452,0.013,904,75.55,67,5.922
2016-01-31 13:30:00,14604,14.28,7.457,0.3201,0,0.017,0.024,0.2756467,0,0.061,0.03,0.382,0,0.453,0.024,1005,160.1,75.63,13.92
2016-01-31 13:45:00,14605,14.26,8.01,0.3201,0,0.03,0.03,0.2756467,0,0.057,0.022,0.382,0,0.468,0.026,878,63.34,68.13,5.964
2016-01-31 14:00:00,14606,14.24,8.33,0.3201,0,0.019,0.027,0.2756467,0,0.057,0.029,0.382,0,0.452,0.027,964,78.89,76.53,5.949
2016-01-31 14:15:00,14607,14.24,8.69,0.3201,0,0.024,0.024,0.2756266,0,0.05,0.022,0.382,0,0.446,0.016,845,63.46,67.22,5.763
2016-01-31 14:30:00,14608,14.21,9.03,0.3201,0,0.027,0.016,0.2756133,0,0.055,0.025,0.382,0,0.457,0.025,793.2,19.22,64.72,1.759
2016-01-31 14:45:00,14609,14.2,9.23,0.3201,0,0.02,0.03,0.2756467,0,0.061,0.023,0.382,0,0.446,0.013,723.9,35.98,58.81,3.162
2016-01-31 15:00:00,14610,14.2,9.22,0.3201,0,0.02,0.022,0.27562,0,0.06,0.028,0.382,0,0.451,0.017,647.4,29.93,52.68,2.743
2016-01-31 15:15:00,14611,14.22,9.02,0.3201,0,0.018,0.016,0.2759067,0,0.056,0.031,0.382,0,0.455,0.018,559.3,15.98,43.83,1.699
2016-01-31 15:30:00,14612,14.25,8.96,0.3207,0,0.022,0.027,0.2763,0,0.06,0.029,0.382,0,0.451,0.023,572,25.92,43.37,2.908
2016-01-31 15:45:00,14613,14.23,9.05,0.3207,0,0.024,0.025,0.2763,0,0.059,0.028,0.382,0,0.443,0.021,363.3,65.2,25.43,5.947
2016-01-31 16:00:00,14614,14.28,8.13,0.3207,0,0.022,0.024,0.2763,0,0.057,0.028,0.382,0,0.452,0.017,312,13.56,20.89,1.7
2016-01-31 16:15:00,14615,14.32,7.146,0.3213,0,0.019,0.025,0.2763,0,0.068,0.024,0.382,0,0.451,0.022,272.3,42.73,17.71,2.836
2016-01-31 16:30:00,14616,14.26,6.514,0.3213933,0,0.033,0.03,0.2763,0,0.058,0.02,0.382,0,0.456,0.019,188.7,31.12,13.4,2.908
2016-01-31 16:45:00,14617,14.07,5.799,0.322,0,0.017,0.026,0.2763,0,0.064,0.03,0.382,0,0.456,0.02,135.8,28.93,8.86,2.081
2016-01-31 17:00:00,14618,13.8,5.007,0.322,0,0.021,0.025,0.2763,0,0.05,0.02,0.382,0,0.45,0.026,68.82,25.47,2.726,1.363
2016-01-31 17:15:00,14619,13.49,3.764,0.3226,0,0.023,0.024,0.2763,0,0.055,0.032,0.382,0,0.455,0.017,17.27,6.639,0,0
2016-01-31 17:30:00,14620,13.29,2.303,0.32264,0,0.029,0.03,0.2763,0,0.057,0.029,0.382,0,0.451,0.019,2.953,2.745,0,0
2016-01-31 17:45:00,14621,13.22,1.007,0.3232,0,0.03,0.032,0.2763,0,0.058,0.027,0.382,0,0.449,0.017,-2.045,1.67,-1.363,1.67
2016-01-31 18:00:00,14622,13.2,0.126,0.3232,0,0.025,0.024,0.2763,0,0.061,0.023,0.382,0,0.447,0.014,-3.408,0,-1.136,1.607
2016-01-31 18:15:00,14623,13.16,-0.401,0.3236,0,0.024,0.016,0.27672,0,0.075,0.021,0.382,0,0.446,0.028,-3.408,0,-0.909,1.507
2016-01-31 18:30:00,14624,13.14,-0.689,0.3238,0,0.026,0.021,0.277,0,0.068,0.02,0.382,0,0.458,0.023,-3.408,0,-1.818,1.7
2016-01-31 18:45:00,14625,13.12,-0.939,0.3238,0,0.028,0.024,0.277,0,0.065,0.024,0.382,0,0.448,0.021,-3.408,0,-0.909,1.507
2016-01-31 19:00:00,14626,13.13,-1.016,0.32394,0,0.034,0.029,0.277,0,0.049,0.025,0.382,0,0.446,0.015,-3.409,0,-0.227,0.85
2016-01-31 19:15:00,14627,13.1,-1.073,0.3245,0,0.029,0.029,0.277,0,0.047,0.029,0.382,0,0.449,0.018,-3.409,0,-1.136,1.607
2016-01-31 19:30:00,14628,13.09,-1.081,0.3245,0,0.03,0.034,0.277,0,0.053,0.027,0.382,0,0.449,0.025,-3.408,0,-1.591,1.7
2016-01-31 19:45:00,14629,13.08,-1.072,0.3245,0,0.013,0.03,0.277,0,0.051,0.024,0.382,0,0.457,0.022,-3.409,0,-0.682,1.363
2016-01-31 20:00:00,14630,13.09,-1.059,0.3245,0,0.037,0.028,0.277,0,0.05,0.029,0.382,0,0.454,0.024,-3.409,0,-1.136,1.607
2016-01-31 20:15:00,14631,13.06,-1.055,0.3245,0,0.028,0.025,0.277,0,0.058,0.022,0.382,0,0.452,0.018,-3.409,0,-0.909,1.507
2016-01-31 20:30:00,14632,13.05,-0.878,0.3245,0,0.02,0.022,0.277,0,0.05,0.025,0.382,0,0.456,0.014,-3.408,0,-1.591,1.7
2016-01-31 20:45:00,14633,13.04,-0.725,0.32486,0,0.03,0.028,0.277,0,0.063,0.032,0.382,0,0.459,0.024,-3.408,0,-1.591,1.7
2016-01-31 21:00:00,14634,13.06,-0.644,0.3251,0,0.026,0.025,0.2774,0,0.067,0.021,0.382,0,0.457,0.025,-3.408,0,-0.227,0.85
2016-01-31 21:15:00,14635,13.04,-0.663,0.3251,0,0.028,0.022,0.2775933,0,0.06,0.029,0.382,0,0.458,0.015,-3.408,0,-1.363,1.67
2016-01-31 21:30:00,14636,13.03,-0.563,0.3251,0,0.022,0.018,0.2774533,0,0.061,0.028,0.382,0,0.455,0.019,-3.408,0,-1.818,1.7
2016-01-31 21:45:00,14637,13.02,-0.451,0.3251,0,0.024,0.027,0.27766,0,0.062,0.026,0.382,0,0.451,0.02,-3.408,0,-1.363,1.67
2016-01-31 22:00:00,14638,13.03,-0.207,0.3251,0,0.025,0.027,0.27766,0,0.058,0.023,0.382,0,0.454,0.017,-3.408,0,-0.682,1.363
2016-01-31 22:15:00,14639,13.01,-0.142,0.3251,0,0.026,0.031,0.2776533,0,0.063,0.036,0.382,0,0.443,0.024,-3.408,0,-0.682,1.363
2016-01-31 22:30:00,14640,13,-0.118,0.3251,0,0.023,0.031,0.27766,0,0.06,0.018,0.382,0,0.46,0.019,-3.408,0,-2.045,1.67
2016-01-31 22:45:00,14641,13,0.005,0.3251,0,0.023,0.024,0.27764,0,0.054,0.02,0.382,0,0.451,0.022,-3.408,0,-1.136,1.607
2016-01-31 23:00:00,14642,13.01,0.174,0.3251,0,0.029,0.029,0.27766,0,0.05,0.022,0.382,0,0.453,0.024,-3.408,0,-0.909,1.507
2016-01-31 23:15:00,14643,13,0.329,0.3251,0,0.017,0.02,0.2776933,0,0.059,0.029,0.382,0,0.449,0.021,-3.408,0,-1.136,1.607
2016-01-31 23:30:00,14644,12.99,0.523,0.3251,0,0.018,0.02,0.27764,0,0.062,0.018,0.382,0,0.449,0.022,-3.408,0,-0.682,1.363
2016-01-31 23:45:00,14645,12.99,0.668,0.3251,0,0.016,0.026,0.2776533,0,0.053,0.021,0.382,0,0.459,0.02,-3.408,0,-1.591,1.7
2016-02-01 00:00:00,14646,13,0.762,0.3251,0,0.043,0.033,0.2780066,0,0.069,0.023,0.382,0,0.448,0.019,-3.408,0,-0.682,1.363
2016-02-01 00:15:00,14647,12.98,0.842,0.3251,0,0.024,0.019,0.2783,0,0.06,0.019,0.382,0,0.454,0.018,-3.408,0,-0.454,1.159
2016-02-01 00:30:00,14648,12.97,0.945,0.3251,0,0.03,0.018,0.2783,0,0.068,0.021,0.382,0,0.46,0.023,-3.408,0,-0.909,1.507
2016-02-01 00:45:00,14649,12.97,0.924,0.3251,0,0.026,0.028,0.2783,0,0.059,0.02,0.382,0,0.451,0.022,-3.408,0,-0.682,1.363
2016-02-01 01:00:00,14650,12.98,0.946,0.3251,0,0.027,0.024,0.2783,0,0.054,0.019,0.382,0,0.452,0.019,-3.408,0,-1.818,1.7
2016-02-01 01:15:00,14651,12.97,0.944,0.3251,0,0.019,0.029,0.2783,0,0.064,0.022,0.382,0,0.45,0.022,-3.408,0,-0.682,1.363
2016-02-01 01:30:00,14652,12.96,0.973,0.3251,0,0.026,0.023,0.2783,0,0.051,0.032,0.382,0,0.459,0.017,-3.408,0,-0.909,1.507
2016-02-01 01:45:00,14653,12.96,1.085,0.3251,0,0.022,0.027,0.2783,0,0.067,0.015,0.382,0,0.455,0.014,-3.408,0,-1.363,1.67
2016-02-01 02:00:00,14654,12.97,1.324,0.3251,0,0.025,0.023,0.2783,0,0.069,0.017,0.382,0,0.458,0.018,-3.408,0,-0.227,0.85
2016-02-01 02:15:00,14655,12.95,1.447,0.32454,0,0.024,0.028,0.2784866,0,0.06,0.019,0.382,0,0.452,0.021,-3.408,0,-0.909,1.507
2016-02-01 02:30:00,14656,12.95,1.542,0.3245,0,0.022,0.032,0.279,0,0.06,0.025,0.382,0,0.456,0.018,-3.408,0,-1.363,1.67
2016-02-01 02:45:00,14657,12.94,1.641,0.3245,0,0.019,0.031,0.279,0,0.051,0.029,0.382,0,0.456,0.018,-3.408,0,-1.363,1.67
2016-02-01 03:00:00,14658,12.96,1.754,0.3245,0,0.037,0.02,0.279,0,0.064,0.016,0.382,0,0.454,0.018,-3.408,0,-0.909,1.507
2016-02-01 03:15:00,14659,12.94,1.743,0.3245,0,0.037,0.03,0.279,0,0.052,0.02,0.382,0,0.464,0.022,-3.408,0,-1.136,1.607
2016-02-01 03:30:00,14660,12.93,1.791,0.3245,0,0.03,0.02,0.279,0,0.059,0.024,0.382,0,0.453,0.026,-3.408,0,-0.682,1.363
2016-02-01 03:45:00,14661,12.93,1.725,0.3245,0,0.032,0.029,0.279,0,0.063,0.035,0.382,0,0.459,0.021,-3.408,0,-1.363,1.67
2016-02-01 04:00:00,14662,12.94,1.53,0.3245,0,0.013,0.031,0.279,0,0.05,0.024,0.382,0,0.452,0.019,-3.408,0,-1.136,1.607
2016-02-01 04:15:00,14663,12.92,1.262,0.3245,0,0.024,0.024,0.279,0,0.052,0.02,0.382,0,0.455,0.018,-3.408,0,-0.454,1.159
2016-02-01 04:30:00,14664,12.91,1.171,0.3245,0,0.025,0.02,0.279,0,0.044,0.022,0.382,0,0.454,0.02,-3.408,0,-0.682,1.363
2016-02-01 04:45:00,14665,12.9,1.188,0.3245,0,0.023,0.026,0.2796333,0,0.054,0.039,0.382,0,0.457,0.017,-3.408,0,-1.363,1.67
2016-02-01 05:00:00,14666,12.92,1.144,0.3245,0,0.033,0.026,0.2796533,0,0.063,0.03,0.382,0,0.451,0.025,-3.408,0,0,0
2016-02-01 05:15:00,14667,12.9,1.021,0.3245,0,0.034,0.025,0.2796533,0,0.063,0.027,0.382,0,0.459,0.02,-3.408,0,-1.818,1.7
2016-02-01 05:30:00,14668,12.89,0.935,0.3245,0,0.037,0.023,0.2796467,0,0.054,0.022,0.382,0,0.46,0.016,-3.408,0,-0.909,1.507
2016-02-01 05:45:00,14669,12.88,0.824,0.3245,0,0.018,0.024,0.2796666,0,0.061,0.018,0.382,0,0.464,0.02,-3.408,0,-0.909,1.507
2016-02-01 06:00:00,14670,12.89,0.712,0.3242666,0,0.029,0.023,0.2796733,0,0.051,0.04,0.382,0,0.453,0.018,-3.408,0,-0.454,1.159
2016-02-01 06:15:00,14671,12.87,0.635,0.3238,0,0.031,0.032,0.27966,0,0.071,0.03,0.382,0,0.455,0.02,-3.408,0,-1.363,1.67
2016-02-01 06:30:00,14672,12.86,0.719,0.3238,0,0.026,0.017,0.2796666,0,0.061,0.026,0.382,0,0.458,0.022,-3.408,0,-1.363,1.67
2016-02-01 06:45:00,14673,12.86,0.803,0.3238,0,0.035,0.03,0.2796467,0,0.076,0.025,0.382,0,0.459,0.017,-3.408,0,-1.136,1.607
2016-02-01 07:00:00,14674,12.87,0.847,0.3238,0,0.028,0.028,0.2797666,0,0.063,0.018,0.382,0,0.454,0.023,-3.408,0,-1.136,1.607
2016-02-01 07:15:00,14675,12.85,0.91,0.3238,0,0.029,0.022,0.2803,0,0.07,0.02,0.382,0,0.463,0.016,-2.727,1.363,-1.363,1.67
2016-02-01 07:30:00,14676,12.87,1.024,0.3238,0,0.026,0.026,0.2803,0,0.068,0.023,0.382,0,0.453,0.014,1.591,2.107,-0.227,0.85
2016-02-01 07:45:00,14677,12.87,1.31,0.3238,0,0.02,0.019,0.2803,0,0.053,0.027,0.382,0,0.453,0.022,9.32,2.63,0,0
2016-02-01 08:00:00,14678,13.02,1.747,0.3238,0,0.027,0.03,0.2803,0,0.069,0.025,0.382,0,0.457,0.016,32.04,12.37,1.136,1.607
2016-02-01 08:15:00,14679,13.4,2.329,0.3238,0,0.023,0.028,0.2803,0,0.06,0.024,0.382,0,0.446,0.018,77.93,14.87,4.544,1.606
2016-02-01 08:30:00,14680,14.18,3.141,0.3238,0,0.028,0.033,0.2803,0,0.069,0.021,0.382,0,0.46,0.021,146.5,21.73,10,2.317
2016-02-01 08:45:00,14681,14.96,4.293,0.3238,0,0.023,0.027,0.2803,0,0.063,0.019,0.382,0,0.462,0.016,222.2,26.69,15.45,1.7
2016-02-01 09:00:00,14682,14.94,5.614,0.3238,0,0.026,0.033,0.2803,0,0.053,0.028,0.382,0,0.456,0.023,294,31.59,18.63,1.7
2016-02-01 09:15:00,14683,14.88,6.964,0.3238,0,0.031,0.021,0.2803,0,0.071,0.026,0.382,0,0.451,0.018,344.6,15.06,22.03,1.699
2016-02-01 09:30:00,14684,14.85,8.07,0.3238,0,0.024,0.027,0.2803,0,0.059,0.016,0.382,0,0.454,0.015,383.8,22.37,25.21,1.668
