TOA5,HiResAlp_P2 IP,CR1000,E8795,CR1000.Std.27.04,CPU:P2_Hourly_171031.CR1,17058,P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Batt_V_Min,T_Log_Avg,Wind_Dir,Wind_Speed_Avg,Wind_Speed_Max,Wind_Speed_Std,Wind_SmplsF_Tot,Wind_Diag1F_Tot,Wind_Diag2F_Tot,Wind_Diag4F_Tot,Wind_Diag8F_Tot,Wind_Diag9F_Tot,Wind_Diag10F_Tot,Wind_NNDF_Tot,T_air_Avg,T_air_Std,RH_Avg,RH_Std,Surf_Tbody_Avg,Surf_Tbody_Std,Surf_T0_Avg,Surf_T0_Std,Surf_T_Avg,Surf_T_Std,Precip_T_Int15_Tot,SWC_P_A_02_Avg,SWC_P_A_02_Std,SWC_WC_A_02_Avg,SWC_WC_A_02_Std,SWC_ST_A_02_Avg,SWC_ST_A_02_Std,SWC_P_A_05_Avg,SWC_P_A_05_Std,SWC_WC_A_05_Avg,SWC_WC_A_05_Std,SWC_ST_A_05_Avg,SWC_ST_A_05_Std,SWC_P_A_20_Avg,SWC_P_A_20_Std,SWC_WC_A_20_Avg,SWC_WC_A_20_Std,SWC_ST_A_20_Avg,SWC_ST_A_20_Std,SWC_P_B_02_Avg,SWC_P_B_02_Std,SWC_WC_B_02_Avg,SWC_WC_B_02_Std,SWC_ST_B_02_Avg,SWC_ST_B_02_Std,SWC_P_B_05_Avg,SWC_P_B_05_Std,SWC_WC_B_05_Avg,SWC_WC_B_05_Std,SWC_ST_B_05_Avg,SWC_ST_B_05_Std,SWC_P_B_20_Avg,SWC_P_B_20_Std,SWC_WC_B_20_Avg,SWC_WC_B_20_Std,SWC_ST_B_20_Avg,SWC_ST_B_20_Std,SWC_P_C_02_Avg,SWC_P_C_02_Std,SWC_WC_C_02_Avg,SWC_WC_C_02_Std,SWC_ST_C_02_Avg,SWC_ST_C_02_Std,SWC_P_C_05_Avg,SWC_P_C_05_Std,SWC_WC_C_05_Avg,SWC_WC_C_05_Std,SWC_ST_C_05_Avg,SWC_ST_C_05_Std,SWC_P_C_20_Avg,SWC_P_C_20_Std,SWC_WC_C_20_Avg,SWC_WC_C_20_Std,SWC_ST_C_20_Avg,SWC_ST_C_20_Std,PAR_Up_Avg,PAR_Up_Std,PAR_Soil_In_Avg,PAR_Soil_In_Std,PAR_Soil_Out_Avg,PAR_Soil_Out_Std,NDVI_Down_Red_Avg,NDVI_Down_Red_Std,NDVI_Down_NIR_Avg,NDVI_Down_NIR_Std,NDVI_Down_Tilt_Avg,PRI_Down_Green_Avg,PRI_Down_Green_Std,PRI_Down_Yellow_Avg,PRI_Down_Yellow_Std,PRI_Down_Tilt_Avg
2017-01-23 15:30:00,28936,14.2,5.606,133.2,1.738,NaN,0.353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.917,0.251,22.58,NaN,3.583,0.055,10.31,0.496,10.4,0.475,0,NaN,NaN,0.088,0,2.302,0.015,NaN,NaN,0.09,0,0.75,0.027,NaN,NaN,0.112,0,0.069,0.022,NaN,NaN,0.07,0,-1.323,0.027,NaN,NaN,0.057,0,-1.156,0.022,NaN,NaN,0.083,0,-0.53,0.025,NaN,NaN,0.082,0,0.744,0.023,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,-0.021,0.022,441.9,18.2,30.42,2.138,148.9,8.14,0.028,0.001,0.037,0.001,1,0.02,0.001,0.021,0.001,1
2017-01-23 15:45:00,28937,14.19,5.431,109.1,1.568,NaN,0.287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.061,0.199,23.19,NaN,3.715,0.053,9.11,0.492,9.24,0.477,0,NaN,NaN,0.088,0,2.286,0.026,NaN,NaN,0.091,0,0.76,0.025,NaN,NaN,0.112,0,0.075,0.031,NaN,NaN,0.07,0,-1.257,0.026,NaN,NaN,0.057,0,-1.127,0.017,NaN,NaN,0.083,0,-0.532,0.023,NaN,NaN,0.083,0,0.792,0.024,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,-0.02,0.025,375.2,20.58,24.79,2.015,120.1,9.06,0.025,0.001,0.034,0.001,1,0.018,0.001,0.018,0.001,1
2017-01-23 16:00:00,28938,14.2,5.268,174.1,1.457,NaN,0.396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.696,0.269,23.86,NaN,3.732,0.132,7.79,0.519,7.95,0.51,0,NaN,NaN,0.088,0,2.029,0.119,NaN,NaN,0.091,0,0.676,0.047,NaN,NaN,0.112,0,0.08,0.024,NaN,NaN,0.071,0,-1.22,0.027,NaN,NaN,0.058,0,-1.1,0.018,NaN,NaN,0.083,0,-0.532,0.024,NaN,NaN,0.084,0,0.821,0.021,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,-0.032,0.024,304,20.63,19.15,1.593,96,6.508,0.022,0.001,0.031,0.001,1,0.015,0.001,0.015,0.001,1
2017-01-23 16:15:00,28939,14.21,5.032,167.6,1.483,NaN,0.403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.475,0.213,22.92,NaN,3.113,0.139,5.797,0.559,5.984,0.556,0,NaN,NaN,0.088,0,1.5,0.173,NaN,NaN,0.092,0,0.531,0.056,NaN,NaN,0.112,0,0.085,0.027,NaN,NaN,0.071,0,-1.182,0.02,NaN,NaN,0.058,0,-1.067,0.03,NaN,NaN,0.083,0,-0.528,0.019,NaN,NaN,0.085,0,0.802,0.025,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,-0.031,0.028,231.6,21.83,16.9,0,72.78,6.515,0.018,0.001,0.027,0.001,1,0.012,0.001,0.012,0.001,1
2017-01-23 16:30:00,28940,14.25,4.718,191.7,0.537,NaN,0.462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.257,0.348,23.8,NaN,2.795,0.335,1.65,2.904,1.736,3.018,0,NaN,NaN,0.088,0,0.959,0.147,NaN,NaN,0.092,0,0.372,0.043,NaN,NaN,0.112,0,0.081,0.021,NaN,NaN,0.071,0,-1.175,0.022,NaN,NaN,0.058,0,-1.038,0.02,NaN,NaN,0.083,0,-0.527,0.024,NaN,NaN,0.085,0,0.732,0.044,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,-0.029,0.029,130.5,46.23,11.49,3.661,35.83,18.38,0.01,0.005,0.015,0.008,1,0.006,0.003,0.006,0.003,1
2017-01-23 16:45:00,28941,13.27,3.902,226.2,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.144,0.384,27.05,NaN,0.622,0.81,-5.841,0.649,-6.134,0.666,0,NaN,NaN,0.088,0,0.508,0.12,NaN,NaN,0.092,0,0.218,0.032,NaN,NaN,0.112,0,0.071,0.031,NaN,NaN,0.071,0,-1.17,0.03,NaN,NaN,0.058,0,-1.025,0.014,NaN,NaN,0.083,0,-0.518,0.021,NaN,NaN,0.085,0,0.557,0.076,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,-0.032,0.017,44.4,6.965,5.184,1.686,7.212,1.686,0.001,0,0.002,0,1,0.001,0.001,0.001,0,1
2017-01-23 17:00:00,28942,13.04,2.36,342.1,0.654,NaN,0.371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.909,0.08,27.59,NaN,-1.528,0.412,-6.889,0.129,-7.141,0.13,0,NaN,NaN,0.088,0,0.164,0.082,NaN,NaN,0.092,0,0.074,0.071,NaN,NaN,0.112,0,0.098,0.031,NaN,NaN,0.071,0,-1.234,0.029,NaN,NaN,0.058,0,-1.001,0.023,NaN,NaN,0.083,0,-0.516,0.025,NaN,NaN,0.085,0,0.224,0.106,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,-0.017,0.026,22.09,4.76,2.254,1.594,2.254,1.594,0.001,0,0.001,0,1,0.001,0,0,0,1
2017-01-23 17:15:00,28943,12.99,0.815,0.528,1.345,NaN,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.184,0.085,27.6,NaN,-2.293,0.16,-7.128,0.188,-7.347,0.197,0,NaN,NaN,0.088,0,-0.013,0.036,NaN,NaN,0.092,0,-0.053,0.045,NaN,NaN,0.112,0,0.089,0.025,NaN,NaN,0.071,0,-1.297,0.029,NaN,NaN,0.059,0,-0.978,0.029,NaN,NaN,0.083,0,-0.517,0.02,NaN,NaN,0.084,0,-0.087,0.071,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,-0.015,0.034,7.666,3.799,0,0,-0.902,1.496,0,0,0,0,1,0,0,0,0,1
2017-01-23 17:30:00,28944,12.96,-0.453,344.9,1.371,NaN,0.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.291,0.119,29.3,NaN,-2.589,0.035,-7.561,0.126,-7.803,0.138,0,NaN,NaN,0.088,0,-0.063,0.016,NaN,NaN,0.091,0,-0.144,0.022,NaN,NaN,0.112,0,0.089,0.029,NaN,NaN,0.07,0,-1.374,0.03,NaN,NaN,0.059,0,-0.955,0.019,NaN,NaN,0.083,0,-0.503,0.018,NaN,NaN,0.083,0,-0.234,0.029,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,-0.013,0.02,-1.128,1.595,-0.226,0.844,-3.383,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 17:45:00,28945,12.94,-1.449,354.9,1.628,NaN,0.223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.544,0.128,30.11,NaN,-2.8,0.062,-7.692,0.071,-7.93,0.078,0,NaN,NaN,0.087,0,-0.08,0.017,NaN,NaN,0.091,0,-0.192,0.025,NaN,NaN,0.112,0,0.073,0.026,NaN,NaN,0.07,0,-1.45,0.03,NaN,NaN,0.059,0,-0.954,0.014,NaN,NaN,0.083,0,-0.508,0.025,NaN,NaN,0.081,0.001,-0.273,0.031,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,-0.018,0.02,-3.383,0,-2.707,1.353,-3.383,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 18:00:00,28946,12.92,-2.219,23.5,1.83,NaN,0.167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.602,0.107,29.44,NaN,-2.898,0.035,-7.573,0.129,-7.79,0.145,0,NaN,NaN,0.087,0,-0.092,0.021,NaN,NaN,0.091,0,-0.225,0.019,NaN,NaN,0.112,0,0.1,0.032,NaN,NaN,0.07,0,-1.507,0.019,NaN,NaN,0.059,0,-0.938,0.021,NaN,NaN,0.083,0,-0.521,0.014,NaN,NaN,0.08,0,-0.307,0.018,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,-0.019,0.032,-3.384,0,-2.933,1.15,-3.384,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 18:15:00,28947,12.91,-2.783,350.6,1.831,NaN,0.234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.699,0.113,26.74,NaN,-2.927,0.039,-7.705,0.085,-7.935,0.096,0,NaN,NaN,0.086,0,-0.097,0.021,NaN,NaN,0.09,0,-0.234,0.032,NaN,NaN,0.112,0,0.098,0.031,NaN,NaN,0.069,0,-1.572,0.028,NaN,NaN,0.059,0,-0.925,0.024,NaN,NaN,0.083,0,-0.496,0.018,NaN,NaN,0.079,0,-0.348,0.028,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,-0.022,0.02,-3.384,0,-3.158,0.844,-3.384,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 18:30:00,28948,12.9,-3.204,343.6,1.965,NaN,0.188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.834,0.188,27.21,NaN,-2.983,0.121,-7.66,0.096,-7.88,0.112,0,NaN,NaN,0.086,0,-0.094,0.024,NaN,NaN,0.09,0,-0.246,0.02,NaN,NaN,0.112,0,0.1,0.033,NaN,NaN,0.069,0,-1.628,0.029,NaN,NaN,0.059,0,-0.92,0.023,NaN,NaN,0.083,0,-0.497,0.023,NaN,NaN,0.077,0,-0.37,0.016,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,-0.016,0.022,-3.385,0,-2.933,1.151,-3.385,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 18:45:00,28949,12.89,-3.556,352.4,1.853,NaN,0.147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.04,0.121,27.08,NaN,-3.217,0.046,-7.736,0.086,-7.944,0.096,0,NaN,NaN,0.085,0,-0.104,0.024,NaN,NaN,0.089,0,-0.261,0.02,NaN,NaN,0.112,0,0.102,0.025,NaN,NaN,0.068,0,-1.692,0.024,NaN,NaN,0.059,0,-0.928,0.022,NaN,NaN,0.083,0,-0.492,0.025,NaN,NaN,0.076,0,-0.41,0.019,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,-0.01,0.025,-3.385,0,-2.708,1.354,-3.385,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 19:00:00,28950,12.88,-3.864,23.45,1.846,NaN,0.112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.85,0.096,30.73,NaN,-3.174,0.073,-7.944,0.133,-8.18,0.147,0,NaN,NaN,0.084,0,-0.127,0.027,NaN,NaN,0.089,0,-0.271,0.032,NaN,NaN,0.112,0,0.101,0.026,NaN,NaN,0.068,0,-1.745,0.021,NaN,NaN,0.059,0,-0.909,0.024,NaN,NaN,0.083,0,-0.494,0.023,NaN,NaN,0.075,0,-0.428,0.022,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0,0.026,-3.385,0,-3.159,0.844,-3.385,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 19:15:00,28951,12.87,-4.091,352.7,2.06,NaN,0.081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.007,0.127,31.34,NaN,-3.211,0.072,-7.965,0.079,-8.2,0.087,0,NaN,NaN,0.084,0,-0.137,0.017,NaN,NaN,0.088,0,-0.284,0.025,NaN,NaN,0.112,0,0.107,0.024,NaN,NaN,0.067,0,-1.794,0.025,NaN,NaN,0.059,0,-0.922,0.014,NaN,NaN,0.083,0,-0.486,0.019,NaN,NaN,0.074,0,-0.458,0.024,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.001,0.018,-3.385,0,-3.159,0.844,-3.385,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 19:30:00,28952,12.86,-4.288,354.9,2.042,NaN,0.143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.202,0.059,32.29,NaN,-3.444,0.055,-8.15,0.094,-8.38,0.105,0,NaN,NaN,0.083,0,-0.15,0.012,NaN,NaN,0.088,0,-0.283,0.021,NaN,NaN,0.112,0,0.116,0.037,NaN,NaN,0.067,0,-1.863,0.028,NaN,NaN,0.059,0,-0.922,0.024,NaN,NaN,0.083,0,-0.496,0.023,NaN,NaN,0.073,0,-0.495,0.029,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.008,0.022,-3.385,0,-2.934,1.151,-3.385,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 19:45:00,28953,12.84,-4.464,354.9,1.99,NaN,0.235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.151,0.08,30.6,NaN,-3.437,0.041,-8.2,0.135,-8.44,0.152,0,NaN,NaN,0.082,0,-0.176,0.026,NaN,NaN,0.087,0,-0.287,0.02,NaN,NaN,0.112,0,0.124,0.033,NaN,NaN,0.067,0,-1.908,0.029,NaN,NaN,0.059,0,-0.938,0.016,NaN,NaN,0.084,0,-0.471,0.022,NaN,NaN,0.072,0,-0.519,0.026,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.015,0.02,-3.385,0,-3.16,0.844,-3.385,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 20:00:00,28954,12.84,-4.61,354.3,2.336,NaN,0.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.268,0.081,30.53,NaN,-3.509,0.058,-8.25,0.096,-8.49,0.108,0,NaN,NaN,0.082,0,-0.191,0.022,NaN,NaN,0.087,0,-0.299,0.027,NaN,NaN,0.112,0,0.119,0.022,NaN,NaN,0.066,0,-1.958,0.038,NaN,NaN,0.059,0,-0.944,0.023,NaN,NaN,0.084,0,-0.474,0.024,NaN,NaN,0.072,0,-0.552,0.021,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.008,0.028,-3.385,0,-2.708,1.354,-3.385,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 20:15:00,28955,12.83,-4.732,352.7,1.946,NaN,0.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.435,0.087,29.86,NaN,-3.669,0.046,-8.36,0.151,-8.6,0.168,0,NaN,NaN,0.081,0,-0.226,0.018,NaN,NaN,0.087,0,-0.316,0.021,NaN,NaN,0.112,0,0.117,0.023,NaN,NaN,0.066,0,-2.014,0.031,NaN,NaN,0.059,0,-0.95,0.021,NaN,NaN,0.084,0,-0.485,0.024,NaN,NaN,0.071,0,-0.599,0.027,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.021,0.019,-3.385,0,-3.385,0,-3.385,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 20:30:00,28956,12.82,-4.867,23.31,2.062,NaN,0.205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.48,0.202,32.23,NaN,-3.649,0.08,-8.31,0.134,-8.55,0.148,0,NaN,NaN,0.081,0,-0.268,0.023,NaN,NaN,0.086,0,-0.313,0.01,NaN,NaN,0.112,0,0.116,0.027,NaN,NaN,0.065,0,-2.061,0.03,NaN,NaN,0.059,0,-0.958,0.015,NaN,NaN,0.083,0,-0.476,0.017,NaN,NaN,0.07,0,-0.651,0.022,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.007,0.022,-3.385,0,-3.385,0,-3.385,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 20:45:00,28957,12.81,-5.001,23.31,2.113,NaN,0.134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.742,0.074,32.23,NaN,-3.981,0.05,-8.57,0.107,-8.8,0.118,0,NaN,NaN,0.08,0,-0.31,0.022,NaN,NaN,0.086,0,-0.317,0.024,NaN,NaN,0.112,0,0.111,0.017,NaN,NaN,0.065,0,-2.108,0.037,NaN,NaN,0.059,0,-0.979,0.016,NaN,NaN,0.083,0,-0.479,0.014,NaN,NaN,0.069,0,-0.691,0.034,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.01,0.031,-3.385,0,-3.385,0,-3.385,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 21:00:00,28958,12.81,-5.143,351.3,2.105,NaN,0.142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.805,0.133,31.89,NaN,-4.072,0.034,-8.62,0.137,-8.85,0.152,0,NaN,NaN,0.079,0,-0.392,0.029,NaN,NaN,0.085,0,-0.319,0.018,NaN,NaN,0.112,0,0.114,0.021,NaN,NaN,0.065,0,-2.167,0.028,NaN,NaN,0.059,0,-0.99,0.017,NaN,NaN,0.084,0,-0.466,0.036,NaN,NaN,0.069,0,-0.737,0.039,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.012,0.028,-3.385,0,-3.385,0,-3.385,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 21:15:00,28959,12.82,-5.282,350.2,2.067,NaN,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.944,0.065,30.87,NaN,-4.14,0.028,-8.72,0.06,-8.96,0.067,0,NaN,NaN,0.079,0,-0.468,0.036,NaN,NaN,0.085,0,-0.336,0.026,NaN,NaN,0.112,0,0.118,0.019,NaN,NaN,0.065,0,-2.197,0.021,NaN,NaN,0.059,0,-1.005,0.018,NaN,NaN,0.084,0,-0.474,0.02,NaN,NaN,0.068,0,-0.78,0.021,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.023,0.026,-3.385,0,-3.385,0,-3.385,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 21:30:00,28960,12.81,-5.426,350.3,2.245,NaN,0.106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.241,0.164,32.71,NaN,-4.356,0.142,-8.73,0.081,-8.95,0.081,0,NaN,NaN,0.078,0,-0.568,0.026,NaN,NaN,0.085,0,-0.363,0.031,NaN,NaN,0.112,0,0.118,0.028,NaN,NaN,0.065,0,-2.24,0.028,NaN,NaN,0.058,0,-1.021,0.018,NaN,NaN,0.084,0,-0.465,0.022,NaN,NaN,0.068,0,-0.842,0.023,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.018,0.033,-3.385,0,-3.385,0,-3.385,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 21:45:00,28961,12.79,-5.565,351.8,2.096,NaN,0.138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.161,0.12,31.28,NaN,-4.407,0.055,-8.82,0.14,-9.04,0.158,0,NaN,NaN,0.078,0,-0.658,0.033,NaN,NaN,0.085,0,-0.369,0.021,NaN,NaN,0.111,0,0.126,0.025,NaN,NaN,0.064,0,-2.295,0.028,NaN,NaN,0.058,0,-1.048,0.02,NaN,NaN,0.084,0,-0.475,0.027,NaN,NaN,0.067,0,-0.881,0.023,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.026,0.019,-3.386,0,-3.386,0,-3.386,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 22:00:00,28962,12.78,-5.689,0.144,2.412,NaN,0.159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.422,0.095,30.95,NaN,-4.589,0.072,-8.97,0.087,-9.19,0.098,0,NaN,NaN,0.077,0,-0.751,0.037,NaN,NaN,0.084,0,-0.392,0.03,NaN,NaN,0.111,0,0.14,0.03,NaN,NaN,0.064,0,-2.326,0.031,NaN,NaN,0.058,0,-1.065,0.027,NaN,NaN,0.084,0,-0.471,0.016,NaN,NaN,0.066,0,-0.935,0.024,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.024,0.021,-3.386,0,-3.386,0,-3.386,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 22:15:00,28963,12.77,-5.821,348.8,2.347,NaN,0.186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.413,0.11,32.5,NaN,-4.686,0.063,-8.89,0.073,-9.09,0.08,0,NaN,NaN,0.077,0,-0.831,0.031,NaN,NaN,0.084,0,-0.395,0.025,NaN,NaN,0.111,0,0.137,0.02,NaN,NaN,0.064,0,-2.372,0.03,NaN,NaN,0.058,0,-1.088,0.023,NaN,NaN,0.084,0,-0.45,0.019,NaN,NaN,0.066,0,-0.963,0.023,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.051,0.033,-3.386,0,-3.386,0,-3.386,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 22:30:00,28964,12.76,-5.923,23.22,2.518,NaN,0.068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.615,0.116,32.37,NaN,-4.839,0.06,-9.06,0.08,-9.27,0.088,0,NaN,NaN,0.076,0,-0.915,0.021,NaN,NaN,0.084,0,-0.404,0.031,NaN,NaN,0.111,0,0.134,0.02,NaN,NaN,0.064,0,-2.416,0.036,NaN,NaN,0.058,0,-1.099,0.029,NaN,NaN,0.083,0,-0.46,0.028,NaN,NaN,0.066,0,-1.027,0.028,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.045,0.032,-3.386,0,-3.386,0,-3.386,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 22:45:00,28965,12.76,-6.019,352.3,2.461,NaN,0.118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.618,0.082,31.09,NaN,-4.851,0.029,-9.04,0.092,-9.25,0.103,0,NaN,NaN,0.075,0,-0.975,0.03,NaN,NaN,0.083,0,-0.427,0.021,NaN,NaN,0.111,0,0.131,0.028,NaN,NaN,0.064,0,-2.445,0.026,NaN,NaN,0.058,0,-1.115,0.024,NaN,NaN,0.083,0,-0.462,0.02,NaN,NaN,0.065,0,-1.064,0.014,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.034,0.022,-3.386,0,-3.386,0,-3.386,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 23:00:00,28966,12.76,-6.103,342.2,2.634,NaN,0.071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.805,0.053,33.86,NaN,-4.976,0.063,-9.14,0.085,-9.34,0.096,0,NaN,NaN,0.074,0,-1.037,0.022,NaN,NaN,0.083,0,-0.454,0.017,NaN,NaN,0.111,0,0.125,0.023,NaN,NaN,0.064,0,-2.49,0.028,NaN,NaN,0.058,0,-1.139,0.018,NaN,NaN,0.083,0,-0.473,0.027,NaN,NaN,0.065,0,-1.115,0.027,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.047,0.034,-3.386,0,-3.386,0,-3.386,0,0,0,0,0,1,0,0,0,0,1
2017-01-23 23:15:00,28967,12.74,-6.184,350.6,2.442,NaN,0.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.719,0.084,32.44,NaN,-5.05,0.04,-9.15,0.071,-9.35,0.08,0,NaN,NaN,0.074,0,-1.101,0.035,NaN,NaN,0.082,0,-0.468,0.025,NaN,NaN,0.111,0,0.137,0.032,NaN,NaN,0.063,0,-2.523,0.026,NaN,NaN,0.058,0,-1.16,0.02,NaN,NaN,0.084,0,-0.472,0.019,NaN,NaN,0.064,0,-1.157,0.028,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.086,0,0.044,0.025,-3.386,0,-3.386,0,-3.386,0,0,0,0,0,1,0,0,0,0,1
